#Wave		#Intensity
5504.711914	3098.964600
5503.824219	3140.880371
5502.936523	2997.854248
5502.048828	3050.416260
5501.160156	3130.889648
5500.272461	3057.749756
5499.383789	3012.554688
5498.496094	3187.904297
5497.607422	3109.209961
5496.718750	3167.279541
5495.830078	3060.714355
5494.940430	3049.032227
5494.051758	3221.435791
5493.162109	3006.158936
5492.272461	3167.357910
5491.382813	3205.843506
5490.493164	3085.444336
5489.603516	3062.622314
5488.712891	3126.181885
5487.823242	3164.647705
5486.932617	3105.614258
5486.041992	3169.133545
5485.151367	3285.533691
5484.260742	3187.535400
5483.369141	3181.422852
5482.478516	3161.397461
5481.586914	3263.806641
5480.695313	3243.773682
5479.803711	3229.310791
5478.912109	3281.596924
5478.020508	3167.032715
5477.127930	3169.270264
5476.236328	3143.710938
5475.343750	3226.545654
5474.451172	3214.878418
5473.558594	3194.880615
5472.666016	3147.112549
5471.772461	3204.894531
5470.879883	3234.889404
5469.986328	3300.965088
5469.092773	3225.453613
5468.199219	3285.957275
5467.305664	3310.367676
5466.411133	3284.831055
5465.517578	3306.459229
5464.623047	3200.503174
5463.728516	3202.727539
5462.833984	3362.980469
5461.939453	3356.860107
5461.044922	3400.628662
5460.150391	3319.686035
5459.254883	3429.938721
5458.359375	3243.755615
5457.463867	3279.204346
5456.568359	3353.408447
5455.672852	3424.818115
5454.777344	3319.040283
5453.880859	3265.884766
5452.984375	3276.393555
5452.087891	3367.134277
5451.191406	3355.491699
5450.294922	3388.105957
5449.398438	3440.065918
5448.500977	3378.648926
5447.604492	3494.173340
5446.707031	3452.115234
5445.809570	3484.684326
5444.912109	3453.693848
5444.013672	3367.464355
5443.116211	3458.032715
5442.217773	3451.916504
5441.320313	3520.350586
5440.421875	3367.914307
5439.523438	3419.778320
5438.624023	3419.191406
5437.725586	3465.510498
5436.826172	3351.809326
5435.927734	3398.123779
5435.028320	3549.216309
5434.128906	3482.432617
5433.229492	3600.376953
5432.329102	3558.414063
5431.429688	3455.836670
5430.529297	3526.883301
5429.628906	3498.728760
5428.728516	3473.338135
5427.828125	3577.392090
5426.927734	3463.884766
5426.026367	3427.500977
5425.125977	3468.200439
5424.224609	3398.802979
5423.323242	3505.531494
5422.421875	3367.373291
5421.520508	3421.807861
5420.618164	3577.980225
5419.716797	3541.619385
5418.814453	3722.460449
5417.912109	3493.673828
5417.009766	3539.794434
5416.107422	3547.429932
5415.205078	3541.325684
5414.301758	3551.704590
5413.399414	3553.840820
5412.496094	3550.484131
5411.592773	3549.874023
5410.689453	3593.183594
5409.785156	3529.442383
5408.881836	3586.460693
5407.977539	3607.792725
5407.073242	3629.117432
5406.168945	3746.426514
5405.264648	3466.082764
5404.360352	3769.813721
5403.456055	3607.434326
5402.550781	3601.332520
5401.645508	3710.324219
5400.740234	3564.477051
5399.834961	3643.304443
5398.929688	3546.818115
5398.024414	3655.743652
5397.118164	3616.784180
5396.212891	3761.246582
5395.306641	3697.649414
5394.400391	3743.533936
5393.493164	3671.753418
5392.586914	3676.593018
5391.680664	3640.404297
5390.773438	3732.755127
5389.866211	3704.771484
5388.958984	3783.410889
5388.051758	3760.894287
5387.144531	3771.178223
5386.236328	3669.435547
5385.329102	3731.635498
5384.420898	3700.948730
5383.512695	3776.775879
5382.604492	3784.317139
5381.696289	3778.206055
5380.787109	3799.391357
5379.878906	3700.494385
5378.969727	3863.567871
5378.060547	3791.973877
5377.151367	3723.131836
5376.242188	3891.571289
5375.332031	3781.836182
5374.422852	3827.529785
5373.512695	3791.436768
5372.602539	3967.923584
5371.692383	3811.929443
5370.782227	3767.684570
5369.872070	3788.826172
5368.960938	3736.430176
5368.050781	3803.858643
5367.139648	3792.313965
5366.228516	3922.313965
5365.317383	3761.071533
5364.405273	3972.661865
5363.494141	3797.863525
5362.582031	3979.453613
5361.669922	3815.592529
5360.757813	3812.216064
5359.845703	3923.024170
5358.933594	3954.966553
5358.021484	3935.261230
5357.108398	3896.541504
5356.195313	3966.506592
5355.282227	3887.050049
5354.369141	3973.287354
5353.456055	3948.164063
5352.542969	3920.334473
5351.628906	3968.519043
5350.714844	3883.701660
5349.801758	3869.464600
5348.887695	4104.832520
5347.972656	3960.358398
5347.058594	4032.902588
5346.143555	3912.895264
5345.229492	3914.931885
5344.314453	4028.106445
5343.399414	3978.627686
5342.484375	3942.714600
5341.568359	4004.348633
5340.653320	4028.037842
5339.737305	4000.259521
5338.821289	3958.951172
5337.905273	4088.225098
5336.989258	3971.120361
5336.073242	4046.217529
5335.157227	4048.225586
5334.240234	3952.832520
5333.323242	4176.673828
5332.406250	4027.198730
5331.489258	4121.149902
5330.572266	4060.957275
5329.654297	4073.772949
5328.737305	4286.588379
5327.819336	4072.367188
5326.901367	3941.976318
5325.983398	4124.989258
5325.065430	4162.089844
5324.146484	4228.882813
5323.228516	4268.652344
5322.309570	4146.437988
5321.390625	4302.266602
5320.471680	4266.442383
5319.552734	4230.630371
5318.632813	4181.342773
5317.713867	4121.283203
5316.793945	4123.268066
5315.874023	4254.672363
5314.954102	4154.193848
5314.034180	4088.789063
5313.114258	4311.755371
5312.193359	4397.230957
5311.272461	4229.448730
5310.352539	4360.697754
