#Wave		#Intensity
5504.711914	3878.595947
5503.824219	4191.566406
5502.936523	4067.917725
5502.048828	4042.080811
5501.160156	4102.833984
5500.272461	4049.075195
5499.383789	4154.477539
5498.496094	4083.979004
5497.607422	4035.832520
5496.718750	4196.994141
5495.830078	4106.993164
5494.940430	4042.129639
5494.051758	4041.437744
5493.162109	4057.477783
5492.272461	4146.004395
5491.382813	4109.054688
5490.493164	4097.202637
5489.603516	4068.633789
5488.712891	4014.998291
5487.823242	4198.172363
5486.932617	4244.803711
5486.041992	4090.911621
5485.151367	4118.054688
5484.260742	4022.697510
5483.369141	4216.846680
5482.478516	4252.302246
5481.586914	4243.226563
5480.695313	4178.514648
5479.803711	4300.184570
5478.912109	4160.397461
5478.020508	4151.343262
5477.127930	4295.195313
5476.236328	4269.442871
5475.343750	4143.651855
5474.451172	4287.430664
5473.558594	4239.467285
5472.666016	4210.964355
5471.772461	4193.579590
5470.879883	4209.521484
5469.986328	4253.220215
5469.092773	4224.733398
5468.199219	4143.525879
5467.305664	4289.881348
5466.411133	4169.849121
5465.517578	4191.325195
5464.623047	4315.409668
5463.728516	4137.203125
5462.833984	4275.116211
5461.939453	4338.138672
5461.044922	4456.569336
5460.150391	4356.048828
5459.254883	4360.842773
5458.359375	4440.427246
5457.463867	4442.435547
5456.568359	4319.832520
5455.672852	4352.315430
5454.777344	4398.627930
5453.880859	4353.590332
5452.984375	4430.326172
5452.087891	4465.534180
5451.191406	4492.430664
5450.294922	4386.560059
5449.398438	4399.634277
5448.500977	4437.587402
5447.604492	4483.820313
5446.707031	4438.828613
5445.809570	4435.303711
5444.912109	4351.654297
5444.013672	4466.931641
5443.116211	4336.351074
5442.217773	4562.052734
5441.320313	4544.703613
5440.421875	4488.711914
5439.523438	4512.782715
5438.624023	4531.325684
5437.725586	4447.772949
5436.826172	4375.283691
5435.927734	4614.497559
5435.028320	4591.643555
5434.128906	4634.971680
5433.229492	4642.446289
5432.329102	4547.934570
5431.429688	4428.651855
5430.529297	4549.128418
5429.628906	4793.533691
5428.728516	4544.812012
5427.828125	4670.713379
5426.927734	4488.181641
5426.026367	4616.802246
5425.125977	4585.731445
5424.224609	4642.737305
5423.323242	4680.462402
5422.421875	4627.387207
5421.520508	4676.104004
5420.618164	4570.793945
5419.716797	4726.742188
5418.814453	4665.447266
5417.912109	4683.886719
5417.009766	4707.816895
5416.107422	4467.948242
5415.205078	4706.199219
5414.301758	4699.896973
5413.399414	4789.720703
5412.496094	4761.437988
5411.592773	4678.256348
5410.689453	4715.881836
5409.785156	4734.283203
5408.881836	4752.677734
5407.977539	4603.708008
5407.073242	4729.099609
5406.168945	4733.771973
5405.264648	4727.473633
5404.360352	4671.827637
5403.456055	4840.979492
5402.550781	4914.146973
5401.645508	4735.184570
5400.740234	4964.513672
5399.834961	4719.859863
5398.929688	4924.462402
5398.024414	4882.540039
5397.118164	4753.018555
5396.212891	5047.844727
5395.306641	4833.492676
5394.400391	4870.972656
5393.493164	4807.206055
5392.586914	4956.834961
5391.680664	4942.307129
5390.773438	4903.172363
5389.866211	4959.746094
5388.958984	4909.686523
5388.051758	4960.772461
5387.144531	4951.721191
5386.236328	5013.711426
5385.329102	4928.162598
5384.420898	4891.807617
5383.512695	4959.237305
5382.604492	4854.628906
5381.696289	4864.713379
5380.787109	4973.054199
5379.878906	4901.244629
5378.969727	4908.586426
5378.060547	5057.783691
5377.151367	5122.375000
5376.242188	5036.953125
5375.332031	5076.985352
5374.422852	5125.182129
5373.512695	5047.980469
5372.602539	5180.647461
5371.692383	4893.656250
5370.782227	5121.653320
5369.872070	5221.552734
5368.960938	5089.933105
5368.050781	5121.730957
5367.139648	5104.514648
5366.228516	5155.352051
5365.317383	5195.286133
5364.405273	5207.996582
5363.494141	5079.234375
5362.582031	5062.039063
5361.669922	4995.896973
5360.757813	5234.319336
5359.845703	5189.918945
5358.933594	5362.989258
5358.021484	5313.145996
5357.108398	5138.326660
5356.195313	5292.297852
5355.282227	5223.478027
5354.369141	5271.463379
5353.456055	5365.593262
5352.542969	5237.067383
5351.628906	5312.169434
5350.714844	5357.391602
5349.801758	5394.457031
5348.887695	5309.422852
5347.972656	5294.944824
5347.058594	5451.334473
5346.143555	5293.119629
5345.229492	5235.272461
5344.314453	5326.533691
5343.399414	5412.342773
5342.484375	5343.665527
5341.568359	5432.150879
5340.653320	5558.529785
5339.737305	5349.026855
5338.821289	5521.409668
5337.905273	5466.309082
5336.989258	5489.729004
5336.073242	5391.348145
5335.157227	5390.417969
5334.240234	5508.533203
5333.323242	5399.378906
5332.406250	5528.270020
5331.489258	5657.116211
5330.572266	5518.251465
5329.654297	5490.267090
5328.737305	5548.780762
5327.819336	5531.609375
5326.901367	5609.008301
5325.983398	5581.026855
5325.065430	5609.773438
5324.146484	5503.488281
5323.228516	5575.437500
5322.309570	5633.864746
5321.390625	5694.970215
5320.471680	5642.713867
5319.552734	5725.381348
5318.632813	5681.230957
5317.713867	5736.890625
5316.793945	5851.858887
5315.874023	5716.036133
5314.954102	5655.742188
5314.034180	5660.156250
5313.114258	5721.160645
5312.193359	5825.253418
5311.272461	5789.226563
5310.352539	5561.977051
5309.431641	5859.937988
5308.509766	5667.756836
5307.588867	5914.446777
5306.667969	5733.088867
5305.746094	5772.465332
5304.824219	5741.871094
5303.902344	5964.165527
5302.980469	5825.958984
5302.058594	5765.788574
5301.135742	5901.920898
5300.213867	5771.861328
5299.291016	5789.679199
5298.368164	5912.299316
5297.445313	5852.165039
5296.521484	5783.991699
5295.598633	5987.129395
5294.674805	5859.873535
5293.750977	5952.838867
5292.827148	5922.278809
5291.903320	6039.358398
5290.979492	6008.793945
5290.055664	6048.003418
5289.130859	5995.985352
5288.206055	5994.948730
5287.281250	6026.094238
5286.356445	6067.954590
5285.431641	6096.395508
5284.506836	6132.867676
5283.581055	6000.487793
5282.655273	6136.105469
5281.729492	6196.663086
5280.803711	6208.984375
5279.877930	6250.760254
5278.952148	6230.935547
5278.025391	6114.737793
5277.098633	6271.607910
5276.171875	6262.494629
5275.245117	6312.251465
5274.318359	6206.820801
5273.391602	6170.973145
5272.463867	6292.929199
5271.536133	6158.142090
5270.609375	6151.729492
5269.680664	6353.816406
5268.752930	6267.194336
5267.825195	6161.896973
5266.896484	6294.413574
5265.968750	6282.639160
5265.040039	6409.746582
5264.111328	6248.421387
5263.182617	6244.669922
5262.252930	6361.040039
5261.324219	6464.025391
5260.394531	6516.274414
5259.464844	6413.764160
5258.535156	6487.343262
5257.605469	6470.217773
5256.675781	6503.763184
5255.745117	6441.316406
5254.814453	6525.501465
5253.883789	6572.344727
5252.953125	6459.288574
5252.022461	6426.198730
5251.091797	6443.731934
5250.160156	6589.099609
5249.229492	6441.500000
5248.297852	6528.244141
5247.366211	6484.521973
5246.434570	6608.488770
5245.501953	6492.919434
5244.570313	6603.538574
5243.637695	6719.438965
5242.705078	6457.629395
5241.772461	6573.514648
5240.839844	6612.256348
5239.907227	6600.477539
5238.973633	6564.782227
5238.041016	6720.427734
5237.107422	6591.732422
5236.173828	6590.589844
5235.240234	6937.378906
5234.305664	6646.726563
5233.372070	6751.775879
5232.437500	6665.658691
5231.502930	6696.352539
5230.568359	6687.230469
5229.633789	6882.408203
5228.699219	6806.937988
5227.764648	6805.757813
5226.829102	6942.472656
5225.893555	6867.030273
5224.958008	7019.591797
5224.022461	6848.746094
5223.086914	6829.008301
5222.150391	6902.010742
5221.213867	7004.126953
5220.278320	7116.801758
5219.341797	7012.289551
5218.405273	6883.984375
5217.467773	7007.209473
5216.531250	6929.237793
5215.593750	7107.984375
5214.656250	7056.479980
5213.718750	6946.794434
